Date,Symbol,Open,High,Low,Adj Close,Volume,Volume USD
2018-11-20,BTCUSD,4733.82,4896.54,4044.71,4355.22,18984.56,84500490.08
2018-11-21,BTCUSD,4355.22,4643.54,4242.49,4546.67,9083.87,40286168.95
2018-11-22,BTCUSD,4546.67,4596.33,4237.01,4263.29,4216.2,18785589.94
2018-11-23,BTCUSD,4263.29,4371.16,4086.83,4288.25,7107.55,30015145.2
2018-11-24,BTCUSD,4288.25,4371.46,3650,3789.99,5571.47,22547503.47
2018-11-25,BTCUSD,3789.99,4116.92,3473,3933.57,10876.16,40871050.96
2018-11-26,BTCUSD,3933.57,4075.96,3518.6,3730.44,11274.68,42165703.44
2018-11-27,BTCUSD,3730.44,3829.26,3565,3771.43,8334.53,30864417.41
2018-11-28,BTCUSD,3771.43,4350,3771.43,4223.69,9513.85,38997822.81
2018-11-29,BTCUSD,4223.69,4407.45,4085.49,4240.53,8348.46,35371243.85
2018-11-30,BTCUSD,4240.53,4295.09,3851,3984.01,5903.72,23881979.38
2018-12-01,BTCUSD,3970,4250,3911.47,4141.59,2186.23,8987670.14
2018-12-02,BTCUSD,4141.59,4261.6,4037.62,4101.25,2850.67,11776105.77
2018-12-03,BTCUSD,4101.25,4119.39,3750,3835.01,5196.99,20247858.81
2018-12-04,BTCUSD,3835.01,4034.99,3730.52,3903.94,4672.7,18173530.7
2018-12-05,BTCUSD,3903.94,3916.74,3667.19,3691.92,4204.35,15906060.83
2018-12-06,BTCUSD,3691.92,3846.62,3420.65,3436.54,8876.44,32235916.36
2018-12-07,BTCUSD,3436.54,3536.36,3209.71,3377.83,10817.8,36284413.01
2018-12-08,BTCUSD,3377.83,3459,3254.62,3394.5,2794.31,9395393.95
2018-12-09,BTCUSD,3394.5,3641.28,3373.71,3529.66,3840.51,13431518.82
2018-12-10,BTCUSD,3529.66,3591.53,3357.56,3411.6,4938.81,17059119.16
2018-12-11,BTCUSD,3411.6,3426.68,3295.01,3356.01,3723.42,12516693.03
2018-12-12,BTCUSD,3347.11,3486,3325.11,3431.89,5014.93,17088299.34
2018-12-13,BTCUSD,3431.89,3439.52,3225.39,3265.44,5680.04,18959465.39
2018-12-14,BTCUSD,3265.44,3295.5,3136.46,3195.43,5780.14,18625777.39
2018-12-15,BTCUSD,3195.43,3241,3126.88,3184.06,3230.04,10250540.92
2018-12-16,BTCUSD,3184.06,3263.05,3175,3193,1492.48,4802409.1
2018-12-17,BTCUSD,3193,3584.99,3183.07,3502.84,7868.65,26979715.65
2018-12-18,BTCUSD,3502.84,3681.1,3432.38,3667.82,6574.25,23159640.05
2018-12-19,BTCUSD,3667.82,3922.6,3644.26,3683.97,11373.33,42682441.11
2018-12-20,BTCUSD,3683.97,4200,3663.29,4077.29,11541.31,45775523.25
2018-12-21,BTCUSD,4077.29,4163.66,3773.13,3839.06,9566.39,37997707.72
2018-12-22,BTCUSD,3839.06,4005,3790.27,3979.35,2932.5,11322281.55
2018-12-23,BTCUSD,3979.35,4053.04,3910,3948.58,2136.18,8481846.46
2018-12-24,BTCUSD,3948.58,4238.33,3945.32,4036,6864.28,28360522.43
2018-12-25,BTCUSD,4036,4046.24,3680,3777.97,5009.32,18935262.68
2018-12-26,BTCUSD,3777.97,3863.82,3688.04,3808.85,3526.11,13314035.13
2018-12-27,BTCUSD,3808.85,3842.27,3567.86,3588.67,6312.37,23410323.09
2018-12-28,BTCUSD,3588.67,3965.23,3576.04,3889.2,4969.81,18630733
2018-12-29,BTCUSD,3889.2,3937.21,3700,3729.57,3269.94,12638069.83
2018-12-30,BTCUSD,3729.57,3864.93,3691.01,3826.96,2208.48,8371696.84
2018-12-31,BTCUSD,3826.96,3837.91,3621.93,3692.35,4095.78,15282703.12
